exercice,d_r,i_f,ordre_o_n,code_chapitre,libelle_chapitre,code_ss_fonction,libelle_ss_fonction,code_article,libelle_article,montant
2012,R,I,N,23,IMMOBILISATIONS  EN COURS,824,Autres opérations d'aménagement urbain,237,AVANCES VERSEES SUR COMMANDES IMMO. INCORPORELLES EN COURS,598000.0
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,20,Administration générale de la collectivité,6541,CREANCES ADMISES EN NON VALEUR,15665.19
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,213,Classes regroupées,6574,SUBV. FONCT ASSOCIATIONS ET AUTRES PERSONNES DE DROIT PRIVE,889181.26
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,311,Culture - Expression musicale lyrique,6574,SUBV. FONCT ASSOCIATIONS ET AUTRES PERSONNES DE DROIT PRIVE,5749500.14
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,322,Musées,651,"REDEVANCES POUR CONCESSIONS, BREVETS, LICENCES, PROCEDES,...",15992.36
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,522,Actions en faveur de l'enfance et l'adolescence,651,"REDEVANCES POUR CONCESSIONS, BREVETS, LICENCES, PROCEDES,...",1000.0
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,64,Crèches et garderies,65738,SUBV. FONCTIONNEMENT VERSEES AUX AUTRES ORGANISMES PUBLICS,504600.0
2012,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",322,Musées,70688,REDEVANCES & DROITS POUR AUTRES PRESTATIONS DE SERVICES,11229.38
2012,R,F,N,74,DOTATIONS ET PARTICIPATIONS,1,Services généraux opérations non ventilables,74751,PARTICIPATIONS DU GFP DE RATTACHEMENT,1620550.0
2012,R,F,N,74,DOTATIONS ET PARTICIPATIONS,422,Autres activités pour les jeunes,74718,AUTRES PARTICIPATIONS ETAT,-18000.0
2012,R,F,N,74,DOTATIONS ET PARTICIPATIONS,22,Administration générale de l'Etat,7484,DOTATION DE RECENSEMENT,64934.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,823,Espaces verts urbains,61522,ENTRETIEN ET REPARATIONS - BATIMENTS,0.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,823,Espaces verts urbains,616,PRIMES D'ASSURANCE,0.0
2012,D,F,N,12,CHARGES DE PERSONNEL,20,Administration générale de la collectivité,64131,PERSONNEL NON TITULAIRE - REMUNERATIONS,2241871.65
2012,D,F,N,12,CHARGES DE PERSONNEL,324,Entretien du Patrimoine culturel,64111,PERSONNEL TITULAIRE- REMUNERATION PRINCIPALE,598805.86
2012,D,F,N,12,CHARGES DE PERSONNEL,33,Action culturelle,6451,COTISATIONS A L'U.R.S.S.A.F.,2260398.26
2012,D,F,N,12,CHARGES DE PERSONNEL,40,Sports et Jeunesse - Services communs,64131,PERSONNEL NON TITULAIRE - REMUNERATIONS,1099956.72
2012,R,I,O,40,OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS,1,Services généraux opérations non ventilables,2182,MATERIEL DE TRANSPORT,22272.74
2012,R,I,O,41,OPERATIONS PATRIMONIALES,1,Services généraux opérations non ventilables,2132,IMMEUBLES DE RAPPORT,418670.66
2012,R,I,N,13,SUBVENTIONS INVESTISSEMENT,422,Autres activités pour les jeunes,1328,AUTRES SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES,189200.0
2012,R,I,N,20,IMMOBILISATIONS  INCORPORELLES,20,Administration générale de la collectivité,2051,CONCESSIONS ET DROITS SIMILAIRES,1945.34
2012,D,I,N,21,IMMOBILISATIONS CORPORELLES,33,Action culturelle,2111,TERRAINS NUS,0.0
2012,D,I,N,21,IMMOBILISATIONS CORPORELLES,510,Santé - services communs,2188,AUTRES IMMOBILISATIONS CORPORELLES,1381.55
2012,D,I,N,23,IMMOBILISATIONS EN COURS,64,Crèches et garderies,2313,IMMOBILISATIONS EN COURS - CONSTRUCTIONS,436011.4
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,21,Administration générale assemblée locale,6532,FRAIS DE MISSION ELUS,61708.39
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,324,Entretien du Patrimoine culturel,65737,SUBVENTIONS DE FONCTIONNEMENT VERSEES AUX AUTRES EPL,31200.0
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,33,Action culturelle,6541,CREANCES ADMISES EN NON VALEUR,84.0
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,422,Autres activités pour les jeunes,65738,SUBV. FONCTIONNEMENT VERSEES AUX AUTRES ORGANISMES PUBLICS,95878.0
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,70,Logement - services communs,6574,SUBV. FONCT ASSOCIATIONS ET AUTRES PERSONNES DE DROIT PRIVE,37800.0
2012,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",413,Piscines,70631,REDEV. ET DROITS SERVICES A CARACTERE SPORTIF & DE LOISIRS,1157144.21
2012,R,F,N,73,IMPOTS ET TAXES,1,Services généraux opérations non ventilables,7343,TAXE SUR LES PYLONES ELECTRIQUES,84084.0
2012,R,F,N,74,DOTATIONS ET PARTICIPATIONS,1,Services généraux opérations non ventilables,745,DOTATION SPECIALE AU TITRE DES INSTITUTEURS,98280.0
2012,R,F,N,74,DOTATIONS ET PARTICIPATIONS,1,Services généraux opérations non ventilables,746,DOTATION GENERALE DE DECENTRALISATION,43937.0
2012,R,F,N,74,DOTATIONS ET PARTICIPATIONS,22,Administration générale de l'Etat,74718,AUTRES PARTICIPATIONS ETAT,240505.36
2012,R,F,N,74,DOTATIONS ET PARTICIPATIONS,213,Classes regroupées,7473,PARTICIPATIONS - DEPARTEMENTS,16552.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,6238,"PUBLICITE, PUBLICATIONS, RELATIONS PUBLIQUES - DIVERS",58058.09
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,110,Sécurité intérieure - services communs,627,SERVICES BANCAIRES ET ASSIMILES,7352.76
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,110,Sécurité intérieure - services communs,62878,REMBOURSEMENT DE FRAIS A D'AUTRES ORGANISMES,123.72
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,251,Hébergement et restauration scolaire,62875,REMBOURSEMENTS DE FRAIS AUX COMMUNES MEMBRES DU GFP,27088.1
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,254,Médecine scolaire,6236,CATALOGUES ET IMPRIMES,1254.6
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,6068,AUTRES MATIERES ET FOURNITURES,88099.48
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,413,Piscines,61558,ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS,6734.2
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,510,Santé - services communs,60636,VETEMENTS DE TRAVAIL,352.25
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,520,Interventions sociales - services communs,6064,FOURNITURES ADMINISTRATIVES,16042.54
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,522,Actions en faveur de l'enfance et l'adolescence,60636,VETEMENTS DE TRAVAIL,283.31
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,60,Famille - Services communs,6068,AUTRES MATIERES ET FOURNITURES,180.76
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,64,Crèches et garderies,60623,ALIMENTATION,234066.62
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,323,Archives,6042,ACHATS DE PRESTATIONS DE SERVICES,17294.16
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,323,Archives,6068,AUTRES MATIERES ET FOURNITURES,15162.77
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,411,"Salles de sport, gymnases",6135,LOCATIONS MOBILIERES,44648.79
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,411,"Salles de sport, gymnases",61551,ENTRETIEN ET REPARATIONS - MATERIEL ROULANT,1240.26
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,413,Piscines,60628,AUTRES FOURNITURES NON STOCKEES,101364.35
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,510,Santé - services communs,60623,ALIMENTATION,810.49
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,60,Famille - Services communs,60631,FOURNITURES D'ENTRETIEN,0.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,820,Aménagements urbains - services communs,6135,LOCATIONS MOBILIERES,390.18
2012,D,F,N,12,CHARGES DE PERSONNEL,110,Sécurité intérieure - services communs,64832,C.P.A - CONTRIBUTIONS AU FONDS DE COMPENSATION,0.0
2012,D,F,N,12,CHARGES DE PERSONNEL,324,Entretien du Patrimoine culturel,6331,VERSEMENT DE TRANSPORT,19704.78
2012,D,F,N,12,CHARGES DE PERSONNEL,510,Santé - services communs,6458,COTISATIONS AUX AUTRES ORGANISMES SOCIAUX,21191.02
2012,R,I,N,24,PRODUIT DES CESSIONS D'IMMMOBILISATIONS,1,Services généraux opérations non ventilables,24,PRODUIT DES CESSIONS D'IMMMOBILISATIONS,0.0
2012,D,I,O,40,OPERATIONS D'ORDRE DE TRANSFERT ENTRE SECTION,1,Services généraux opérations non ventilables,28033,AMORTISSEMENT IMMOBILISATION / FRAIS D'INSERTION,0.0
2012,R,I,O,40,OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS,1,Services généraux opérations non ventilables,2804158,AMORT. SUBV. EQPT ORG. PUB. GTPS COLLEC.- AUTRES GROUPEMENTS,0.0
2012,D,I,O,41,OPERATIONS PATRIMONIALES,1,Services généraux opérations non ventilables,237,AVANCES VERSEES SUR COMMANDES IMMO. INCORPORELLES EN COURS,0.0
2012,D,I,O,41,OPERATIONS PATRIMONIALES,322,Musées,2762,CREANCES SUR TRANSFERT DE DROIT A DEDUCTION T.V.A.,25120.58
2012,D,I,N,21,IMMOBILISATIONS CORPORELLES,20,Administration générale de la collectivité,2111,TERRAINS NUS,0.0
2012,D,I,N,21,IMMOBILISATIONS CORPORELLES,110,Sécurité intérieure - services communs,2183,MATERIEL DE BUREAU ET MATERIEL INFORMATIQUE,7537.4
2012,D,I,N,21,IMMOBILISATIONS CORPORELLES,110,Sécurité intérieure - services communs,2188,AUTRES IMMOBILISATIONS CORPORELLES,144373.42
2012,D,I,N,21,IMMOBILISATIONS CORPORELLES,33,Action culturelle,2184,MOBILIER,45931.81
2012,D,I,N,23,IMMOBILISATIONS EN COURS,422,Autres activités pour les jeunes,238,AVANCES VERSEES SUR COMMANDES D IMMO. CORPORELLES EN COURS,21910.88
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,213,Classes regroupées,6558,AUTRES CONTRIBUTIONS OBLIGATOIRES,4019053.89
2012,D,F,N,67,CHARGES EXCEPTIONNELLES,91,Marchés et droits de place,6718,AUTRES CHARGES EXCEPTIONNELLES SUR OPERATIONS DE GESTION,0.0
2012,R,F,N,73,IMPOTS ET TAXES,1,Services généraux opérations non ventilables,7388,AUTRES TAXES DIVERSES,0.0
2012,R,F,N,74,DOTATIONS ET PARTICIPATIONS,22,Enseignement du 2e degré,7473,PARTICIPATIONS - DEPARTEMENTS,80000.0
2012,R,F,N,74,DOTATIONS ET PARTICIPATIONS,311,Culture - Expression musicale lyrique,7473,PARTICIPATIONS - DEPARTEMENTS,130000.0
2012,R,F,N,75,AUTRES PRODUITS DE GESTION COURANTE,823,Espaces verts urbains,752,REVENUS DES IMMEUBLES,21956.33
2012,R,F,N,77,PRODUITS EXCEPTIONNELS,1,Services généraux opérations non ventilables,7718,AUTRES PRODUITS EXCEPTIONNELS SUR OPERATIONS GESTION,13644.51
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,62876,REMBOURSEMENTS DE FRAIS AU GFP DE RATTACHEMENT,6019644.71
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,22,Administration générale de l'Etat,6042,ACHATS DE PRESTATIONS DE SERVICES,29595.04
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,22,Administration générale de l'Etat,6247,TRANSPORTS COLLECTIFS,8571.25
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,48,Autres actions de coopération décentralisée,6262,FRAIS DE TELECOMMUNICATIONS,0.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,6237,PUBLICATIONS,0.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,6135,LOCATIONS MOBILIERES,23365.63
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,616,PRIMES D'ASSURANCE,568829.74
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,6184,VERSEMENTS A DES ORGANISMES DE FORMATION,695754.68
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,6226,HONORAIRES,114188.43
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,6257,RECEPTIONS,507760.8
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,6283,FRAIS DE NETTOYAGE DES LOCAUX,565378.53
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,22,Administration générale de l'Etat,6236,CATALOGUES ET IMPRIMES,14597.13
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,26,Cimetières et Pompes funèbres,6281,CONCOURS DIVERS (COTISATIONS),1442.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,6257,RECEPTIONS,16575.97
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,60632,FOURNITURES DE PETIT EQUIPEMENT,5114.77
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,321,Bibliothèques et médiathèques,60636,VETEMENTS DE TRAVAIL,305.87
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,322,Musées,6237,PUBLICATIONS,0.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,323,Archives,6182,DOCUMENTATION GENERALE ET TECHNIQUE,1253.57
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,323,Archives,6236,CATALOGUES ET IMPRIMES,3861.88
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,324,Entretien du Patrimoine culturel,60636,VETEMENTS DE TRAVAIL,198.79
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,324,Entretien du Patrimoine culturel,617,ETUDES ET RECHERCHES,10700.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,324,Entretien du Patrimoine culturel,6281,CONCOURS DIVERS (COTISATIONS),10589.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,510,Santé - services communs,6064,FOURNITURES ADMINISTRATIVES,8577.62
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,520,Interventions sociales - services communs,617,ETUDES ET RECHERCHES,2660.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,63,Aides à la Famille,6185,FRAIS DE COLLOQUES ET SEMINAIRES,1576.8
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,830,Environnement - services communs,61521,ENTRETIEN ET REPARATIONS - TERRAINS,1264.56
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,830,Environnement - services communs,6281,CONCOURS DIVERS (COTISATIONS),17775.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,91,Marchés et droits de place,6236,CATALOGUES ET IMPRIMES,0.0
2012,D,F,N,12,CHARGES DE PERSONNEL,22,Administration générale de l'Etat,64832,C.P.A - CONTRIBUTIONS AU FONDS DE COMPENSATION,0.0
2012,D,F,N,12,CHARGES DE PERSONNEL,324,Entretien du Patrimoine culturel,6478,AUTRES CHARGES SOCIALES DIVERSES,374.08
2012,D,F,N,12,CHARGES DE PERSONNEL,33,Action culturelle,6478,AUTRES CHARGES SOCIALES DIVERSES,16319.87
2012,D,F,N,12,CHARGES DE PERSONNEL,823,Espaces verts urbains,64131,PERSONNEL NON TITULAIRE - REMUNERATIONS,686909.14
2012,R,I,O,40,OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS,1,Services généraux opérations non ventilables,280421,"AMORT. SUB. EQPT AUX PERS. DT PRIVE -MOBIL,MATERIEL & ETUDES",3650115.17
2012,R,I,O,40,OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS,1,Services généraux opérations non ventilables,28184,AMORT. MOBILIER,1163954.57
2012,D,I,O,41,OPERATIONS PATRIMONIALES,1,Services généraux opérations non ventilables,204412,SUBV EQPT EN NATURE / ORG. PUB. / BATIMENTS,418672.02
2012,D,I,N,21,IMMOBILISATIONS CORPORELLES,33,Action culturelle,2161,OEUVRES ET OBJETS D'ART,526820.39
2012,D,I,N,23,IMMOBILISATIONS EN COURS,91,Marchés et droits de place,2313,IMMOBILISATIONS EN COURS - CONSTRUCTIONS,45721.13
2012,D,F,N,65,AUTRES CHARGES DE GESTION COURANTE,510,Santé - services communs,6574,SUBV. FONCT ASSOCIATIONS ET AUTRES PERSONNES DE DROIT PRIVE,132440.0
2012,D,F,N,67,CHARGES EXCEPTIONNELLES,1,Services généraux opérations non ventilables,673,TITRES ANNULES (SUR EXERCICES ANTERIEURS),191195.17
2012,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",20,Administration générale de la collectivité,7013,VENTE DE PRODUITS RESIDUELS,1038.2
2012,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",20,Administration générale de la collectivité,70876,REMBOURSEMENTS DE FRAIS PAR LE GFP DE RATTACHEMENT,127106.8
2012,R,F,N,70,"PRODUITS DES SERVICES, DU DOMAINE ET VENTES DIVERSES",20,Administration générale de la collectivité,70878,REMBOURSEMENTS DE FRAIS PAR D'AUTRES REDEVABLES,211954.28
2012,R,F,N,73,IMPOTS ET TAXES,1,Services généraux opérations non ventilables,7363,IMPOT SUR LES SPECTACLES,196004.0
2012,R,F,N,74,DOTATIONS ET PARTICIPATIONS,522,Actions en faveur de l'enfance et l'adolescence,74718,AUTRES PARTICIPATIONS ETAT,41500.0
2012,R,F,N,75,AUTRES PRODUITS DE GESTION COURANTE,112,Police Municipale,757,REDEVANCES VERSEES PAR FERMIERS & CONCESSIONNAIRES,29321.48
2012,R,F,N,75,AUTRES PRODUITS DE GESTION COURANTE,40,Sports et Jeunesse - Services communs,752,REVENUS DES IMMEUBLES,191759.01
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,6262,FRAIS DE TELECOMMUNICATIONS,1563429.81
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,23,"Information, communication, publicité",6068,AUTRES MATIERES ET FOURNITURES,2278.69
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,23,"Information, communication, publicité",61558,ENTRETIEN ET REPARATIONS - AUTRES BIENS MOBILIERS,376.07
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,110,Sécurité intérieure - services communs,6236,CATALOGUES ET IMPRIMES,6619.16
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,213,Classes regroupées,6132,LOCATIONS IMMOBILIERES,1124.99
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,413,Piscines,6283,FRAIS DE NETTOYAGE DES LOCAUX,211879.96
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,415,Manifestations sportives,6135,LOCATIONS MOBILIERES,4769.83
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,510,Santé - services communs,6135,LOCATIONS MOBILIERES,90.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,63,Aides à la Famille,6042,ACHATS DE PRESTATIONS DE SERVICES,13563.68
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,823,Espaces verts urbains,60636,VETEMENTS DE TRAVAIL,129299.89
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,823,Espaces verts urbains,617,ETUDES ET RECHERCHES,0.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,823,Espaces verts urbains,6233,FOIRES ET EXPOSITIONS,0.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,823,Espaces verts urbains,6283,FRAIS DE NETTOYAGE DES LOCAUX,30079.54
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,823,Espaces verts urbains,6355,TAXES ET IMPOTS SUR LES VEHICULES,393.0
2012,D,F,N,12,CHARGES DE PERSONNEL,23,"Information, communication, publicité",6451,COTISATIONS A L'U.R.S.S.A.F.,231923.22
2012,D,F,N,12,CHARGES DE PERSONNEL,110,Sécurité intérieure - services communs,6454,COTISATIONS AUX A.S.S.E.D.I.C.,15214.41
2012,D,F,N,12,CHARGES DE PERSONNEL,324,Entretien du Patrimoine culturel,6336,COTISATIONS AU CENTRE NATIONAL ET DE GESTION DE LA FPT,8865.67
2012,D,F,N,12,CHARGES DE PERSONNEL,324,Entretien du Patrimoine culturel,6458,COTISATIONS AUX AUTRES ORGANISMES SOCIAUX,15416.2
2012,D,F,N,12,CHARGES DE PERSONNEL,33,Action culturelle,6454,COTISATIONS AUX A.S.S.E.D.I.C.,121172.35
2012,R,I,O,40,OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS,1,Services généraux opérations non ventilables,21318,AUTRES BATIMENTS PUBLICS,1527376.92
2012,R,I,O,40,OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS,1,Services généraux opérations non ventilables,2138,AUTRES CONSTRUCTIONS,1275046.11
2012,R,I,O,40,OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS,1,Services généraux opérations non ventilables,4817,PENALITES DE RENEGOCIATION DE DETTE,134804.25
2012,D,I,O,41,OPERATIONS PATRIMONIALES,1,Services généraux opérations non ventilables,202,"FRAIS DE REALISATION DOC D'URBANISME, NUMERISATION CADASTRE",0.0
2012,D,I,O,41,OPERATIONS PATRIMONIALES,1,Services généraux opérations non ventilables,2188,AUTRES IMMOBILISATIONS CORPORELLES,0.0
2012,R,I,O,41,OPERATIONS PATRIMONIALES,1,Services généraux opérations non ventilables,238,AVANCES VERSEES SUR COMMANDES IMMO. CORPORELLES EN COURS,2447783.26
2012,D,I,N,204,SUBVENTIONS D'EQUIPEMENT VERSEES,61,Services en faveur des personnes agées,20422,SUBV. EQPT PERSONNES DT PRIVE BATIMENTS ET INSTALLATIONS,829718.8
2012,D,I,N,21,IMMOBILISATIONS CORPORELLES,48,Autres actions de coopération décentralisée,2184,MOBILIER,1680.38
2012,D,I,N,21,IMMOBILISATIONS CORPORELLES,213,Classes regroupées,2188,AUTRES IMMOBILISATIONS CORPORELLES,251850.27
2012,D,I,N,21,IMMOBILISATIONS CORPORELLES,324,Entretien du Patrimoine culturel,2168,AUTRES COLLECTIONS ET OEUVRES D'ART,10000.0
2012,D,I,N,23,IMMOBILISATIONS EN COURS,322,Musées,2313,IMMOBILISATIONS EN COURS - CONSTRUCTIONS,2921553.14
2012,R,I,N,27,AUTRES IMMOBILISATIONS  FINANCIERES,1,Services généraux opérations non ventilables,275,DEPOTS ET CAUTIONNEMENTS VERSES,0.0
2012,R,F,N,75,AUTRES PRODUITS DE GESTION COURANTE,33,Action culturelle,752,REVENUS DES IMMEUBLES,417634.38
2012,R,F,N,75,AUTRES PRODUITS DE GESTION COURANTE,60,Famille - Services communs,752,REVENUS DES IMMEUBLES,88414.49
2012,R,F,N,77,PRODUITS EXCEPTIONNELS,20,Administration générale de la collectivité,775,PRODUITS DES CESSIONS D'IMMOBILISATIONS,3816620.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,323,Archives,6283,FRAIS DE NETTOYAGE DES LOCAUX,16545.24
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,820,Aménagements urbains - services communs,6068,AUTRES MATIERES ET FOURNITURES,0.0
2012,D,F,N,12,CHARGES DE PERSONNEL,23,"Information, communication, publicité",6454,COTISATIONS AUX A.S.S.E.D.I.C.,33086.15
2012,D,F,N,12,CHARGES DE PERSONNEL,23,"Information, communication, publicité",64832,C.P.A - CONTRIBUTIONS AU FONDS DE COMPENSATION,0.0
2012,D,F,N,12,CHARGES DE PERSONNEL,110,Sécurité intérieure - services communs,64118,PERSONNEL TITULAIRE - AUTRES INDEMNITES,1923309.52
2012,D,F,N,12,CHARGES DE PERSONNEL,422,Autres activités pour les jeunes,64131,PERSONNEL NON TITULAIRE - REMUNERATIONS,441931.8
2012,D,F,N,12,CHARGES DE PERSONNEL,64,Crèches et garderies,6488,AUTRES CHARGES DE PERSONNEL,413004.1
2012,R,I,O,40,OPERATIONS D'ORDRE DE TRANSFERTS ENTRE SECTIONS,1,Services généraux opérations non ventilables,280442,AMORT. SUBV. EQPT EN NATURE - PERSONNES DROIT PRIVE,0.0
2012,R,I,N,13,SUBVENTIONS INVESTISSEMENT,33,Action culturelle,1321,SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES ETAT,210151.0
2012,R,I,N,13,SUBVENTIONS INVESTISSEMENT,411,"Salles de sport, gymnases",1322,SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES REGIONS,251853.57
2012,D,I,N,20,IMMOBILISATIONS INCORPORELLES,22,Administration générale de l'Etat,2051,CONCESSIONS ET DROITS SIMILAIRES,0.0
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,20,Administration générale de la collectivité,6042,ACHATS DE PRESTATIONS DE SERVICES,744350.44
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,22,Administration générale de l'Etat,6064,FOURNITURES ADMINISTRATIVES,44566.35
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,26,Cimetières et Pompes funèbres,60633,FOURNITURES DE VOIRIE,1550.96
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,213,Classes regroupées,60631,FOURNITURES D'ENTRETIEN,104293.95
2012,D,F,N,11,CHARGES A CARACTERE GENERAL,311,Culture - Expression musicale lyrique,6281,CONCOURS DIVERS (COTISATIONS),1378.0
